JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2441315.6	4.0			Vis.	QD								V				DEL CEP		STD				
2441316.5	4.1			Vis.	QD								V				DEL CEP		STD				
2441319.6	3.9			Vis.	WLM								V				DEL CEP		STD				
2441319.7	3.9			Vis.	CR								V				DEL CEP		STD				
2441320.6	4.3			Vis.	SKL								V				DEL CEP		STD				
2441320.8	4.4			Vis.	HIL								V				DEL CEP		STD				
2441321.396	3.9			Vis.	LKS								V				DEL CEP		STD				
2441323.6	3.6			Vis.	CR								V				DEL CEP		STD				
2441325.87	4.0			Vis.	SLG								V				DEL CEP		STD				
2441327.78	3.8			Vis.	SLG								V				DEL CEP		STD				
2441329.2	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441330.2	3.9			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441330.3	3.8			Vis.	SOM								V				DEL CEP		STD				
2441331.3	4.0			Vis.	SOM								V				DEL CEP		STD				
2441332.2	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441333.2	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441333.6	3.9			Vis.	WLM								V				DEL CEP		STD				
2441333.76	4.0			Vis.	SLG								V				DEL CEP		STD				
2441334.78	4.2			Vis.	SLG								V				DEL CEP		STD				
2441336.3	3.9			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441336.8	4.4			Vis.	HIL								V				DEL CEP		STD				
2441338.3	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441338.88	4.0			Vis.	SLG								V				DEL CEP		STD				
2441340.3	3.6			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441342.8	4.4			Vis.	HIL								V				DEL CEP		STD				
2441343.82	3.8			Vis.	SLG								V				DEL CEP		STD				
2441350.2	3.8			Vis.	SOM								V				DEL CEP		STD				
2441350.27	3.7			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441351.2	3.8			Vis.	SOM								V				DEL CEP		STD				
2441351.24	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441352.25	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441352.4	3.7			Vis.	SOM								V				DEL CEP		STD				
2441353.3	3.9			Vis.	SOM								V				DEL CEP		STD				
2441359.7618	4.0			Vis.	SLG								V				DEL CEP		STD				
2441360.8764	3.9			Vis.	SLG								V				DEL CEP		STD				
2441362.7931	3.9			Vis.	SLG								V				DEL CEP		STD				
2441364.7722	3.9			Vis.	SLG								V				DEL CEP		STD				
2441365.3	4.3			Vis.	BLP								V				DEL CEP		STD				
2441366.2	3.7			Vis.	BLP								V				DEL CEP		STD				
2441369.4	4.0			Vis.	LKS								V				DEL CEP		STD				
2441374.7847	4.2			Vis.	SLG								V				DEL CEP		STD				
2441377.7965	4.0			Vis.	SLG								V				DEL CEP		STD				
2441382.7	4.2			Vis.	PAL								V				DEL CEP		STD				
2441384.7	4.1			Vis.	PAL								V				DEL CEP		STD				
2441386.8451	3.9			Vis.	SLG								V				DEL CEP		STD				
2441387.8208	4.1			Vis.	SLG								V				DEL CEP		STD				
2441389.405	4.0			Vis.	LKS								V				DEL CEP		STD				
2441389.8	4.1			Vis.	PAL								V				DEL CEP		STD				
2441390.387	4.1			Vis.	LKS								V				DEL CEP		STD				
2441391.405	4.2			Vis.	LKS								V				DEL CEP		STD				
2441391.8	4.1			Vis.	PAL								V				DEL CEP		STD				
2441392.3	3.9			Vis.	KIS								V				DEL CEP	AFOEV	STD				
2441392.41	4.1			Vis.	LKS								V				DEL CEP		STD				
2441392.7	4.1			Vis.	PAL								V				DEL CEP		STD				
2441393.417	3.8			Vis.	LKS								V				DEL CEP		STD				
2441394.41	3.7			Vis.	LKS								V				DEL CEP		STD				
2441395.41	4.0			Vis.	LKS								V				DEL CEP		STD				
2441396.0	3.6			Vis.	BIL								V				DEL CEP		STD				
2441396.405	4.1			Vis.	LKS								V				DEL CEP		STD				
2441396.8035	3.9			Vis.	SLG								V				DEL CEP		STD				
2441397.405	4.2			Vis.	LKS								V				DEL CEP		STD				
2441399.417	3.8			Vis.	LKS								V				DEL CEP		STD				
2441402.3	4.1			Vis.	KOG								V				DEL CEP		STD				
2441402.3	4.1			Vis.	KSZ								V				DEL CEP	MCSE	STD				
2441402.405	4.1			Vis.	LKS								V				DEL CEP		STD				
2441402.8125	3.9			Vis.	SLG								V				DEL CEP		STD				
2441403.8035	3.8			Vis.	SLG								V				DEL CEP		STD				
2441405.8764	3.7			Vis.	SLG								V				DEL CEP		STD				
2441406.7	4.0			Vis.	PAL								V				DEL CEP		STD				
2441408.8069	3.8			Vis.	SLG								V				DEL CEP		STD				
2441409.8417	3.8			Vis.	SLG								V				DEL CEP		STD				
2441410.8	4.1			Vis.	PAL								V				DEL CEP		STD				
2441414.3	4.1			Vis.	KIS								V				DEL CEP	AFOEV	STD				
2441415.2	3.8			Vis.	GER								V				DEL CEP		STD				
2441423.8	4.2			Vis.	BIL								V				DEL CEP		STD				
2441431.3	4.0			Vis.	KIS								V				DEL CEP	AFOEV	STD				
2441442.5	3.9			Vis.	STF								V				DEL CEP	AFOEV	STD				
2441447.5	4.0			Vis.	STF								V				DEL CEP	AFOEV	STD				
2441449.5	4.0			Vis.	STF								V				DEL CEP	AFOEV	STD				
2441450.9	4.3			Vis.	BIL								V				DEL CEP		STD				
2441451.9	3.9			Vis.	BIL								V				DEL CEP		STD				
2441456.7	3.5			Vis.	AC								V				DEL CEP		STD				
2441458.33	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441458.4	4.0			Vis.	STF								V				DEL CEP	AFOEV	STD				
2441458.9	3.5			Vis.	BIL								V				DEL CEP		STD				
2441460.33	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441461.38	4.4			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441461.4	4.0			Vis.	STF								V				DEL CEP	AFOEV	STD				
2441462.35	4.2			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441463.4	3.9			Vis.	LKS								V				DEL CEP		STD				
2441464.6	3.6			Vis.	SC								V				DEL CEP		STD				
2441465.6	4.2			Vis.	SC								V				DEL CEP		STD				
2441466.35	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441475.3	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441476.4	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441477.3	4.0			Vis.	BLP								V				DEL CEP		STD				
2441479.9	3.8			Vis.	BIL								V				DEL CEP		STD				
2441480.4	3.8			Vis.	BLP								V				DEL CEP		STD				
2441484.4	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441484.8	3.7			Vis.	CR								V				DEL CEP		STD				
2441485.4	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441488.3	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441490.3	3.7			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441494.4	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441495.417	4.2			Vis.	LKS								V				DEL CEP		STD				
2441496.417	3.7			Vis.	LKS								V				DEL CEP		STD				
2441498.4	3.9			Vis.	SOM								V				DEL CEP		STD				
2441500.3	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441500.4	3.6			Vis.	SOM								V				DEL CEP		STD				
2441500.8	3.8			Vis.	BIL								V				DEL CEP		STD				
2441500.8	3.9			Vis.	CR								V				DEL CEP		STD				
2441501.3	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441501.8	3.9			Vis.	BIL								V				DEL CEP		STD				
2441503.3	4.2			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441503.4	4.2			Vis.	SOM								V				DEL CEP		STD				
2441504.3	3.9			Vis.	BLP								V				DEL CEP		STD				
2441507.4	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441507.7	3.9			Vis.	BIL								V				DEL CEP		STD				
2441507.8	3.6			Vis.	AYT								V				DEL CEP		STD				
2441508.4	3.8			Vis.	SOM								V				DEL CEP		STD				
2441509.77	4.3			Vis.	AYT								V				DEL CEP		STD				
2441510.5097	4.1			Vis.	ILS								V				DEL CEP		STD				
2441510.76	3.9			Vis.	AYT								V				DEL CEP		STD				
2441511.77	3.6			Vis.	AYT								V				DEL CEP		STD				
2441511.8	3.6			Vis.	BIL								V				DEL CEP		STD				
2441512.417	3.9			Vis.	LKS								V				DEL CEP		STD				
2441512.74	3.9			Vis.	AYT								V				DEL CEP		STD				
2441512.8	4.0			Vis.	BIL								V				DEL CEP		STD				
2441513.3	4.1			Vis.	BLP								V				DEL CEP		STD				
2441513.417	4.2			Vis.	LKS								V				DEL CEP		STD				
2441513.72	4.1			Vis.	AYT								V				DEL CEP		STD				
2441513.9	3.8			Vis.	SLG								V				DEL CEP		STD				
2441514.74	4.0			Vis.	AYT								V				DEL CEP		STD				
2441514.8	4.0			Vis.	BIL								V				DEL CEP		STD				
2441515.4	4.3			Vis.	BLP								V				DEL CEP		STD				
2441515.4	4.4			Vis.	SOM								V				DEL CEP		STD				
2441515.417	4.1			Vis.	LKS								V				DEL CEP		STD				
2441515.73	4.0			Vis.	AYT								V				DEL CEP		STD				
2441516.3	3.9			Vis.	SOM								V				DEL CEP		STD				
2441516.7	3.5			Vis.	BIL								V				DEL CEP		STD				
2441516.76	3.6			Vis.	AYT								V				DEL CEP		STD				
2441516.9	4.2			Vis.	SLG								V				DEL CEP		STD				
2441517.4	3.6			Vis.	SOM								V				DEL CEP		STD				
2441517.417	3.7			Vis.	LKS								V				DEL CEP		STD				
2441517.69	3.7			Vis.	AYT								V				DEL CEP		STD				
2441517.7	3.9			Vis.	BIL								V				DEL CEP		STD				
2441518.396	3.9			Vis.	LKS								V				DEL CEP		STD				
2441518.4	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441518.4	3.8			Vis.	SOM								V				DEL CEP		STD				
2441519.417	4.0			Vis.	LKS								V				DEL CEP		STD				
2441520.4	4.2			Vis.	KIS								V				DEL CEP	AFOEV	STD				
2441520.417	4.2			Vis.	LKS								V				DEL CEP		STD				
2441520.79	4.0			Vis.	AYT								V				DEL CEP		STD				
2441520.8	4.2			Vis.	BIL								V				DEL CEP		STD				
2441521.7	3.7			Vis.	AYT								V				DEL CEP		STD				
2441521.8	3.7			Vis.	BIL								V				DEL CEP		STD				
2441522.7	3.6			Vis.	AYT								V				DEL CEP		STD				
2441522.7	3.8			Vis.	CR								V				DEL CEP		STD				
2441522.8	3.7			Vis.	CR								V				DEL CEP		STD				
2441523.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441523.3	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441523.7	3.6			Vis.	AYT								V				DEL CEP		STD				
2441523.9	4.4			Vis.	SLG								V				DEL CEP		STD				
2441524.8	4.0			Vis.	AYT								V				DEL CEP		STD				
2441524.9	4.1			Vis.	SLG								V				DEL CEP		STD				
2441525.69	4.1			Vis.	AYT								V				DEL CEP		STD				
2441525.7	4.2			Vis.	BIL								V				DEL CEP		STD				
2441526.7	4.0			Vis.	AYT								V				DEL CEP		STD				
2441526.8	4.1			Vis.	BIL								V				DEL CEP		STD				
2441527.9	4.0			Vis.	SLG								V				DEL CEP		STD				
2441528.7	3.8			Vis.	AYT								V				DEL CEP		STD				
2441528.7	3.8			Vis.	BIL								V				DEL CEP		STD				
2441529.1	4.3			Vis.	SLG								V				DEL CEP		STD				
2441529.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441529.4	4.2			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441529.4	4.0			Vis.	SOM								V				DEL CEP		STD				
2441529.7	3.9			Vis.	AYT								V				DEL CEP		STD				
2441529.7	3.7			Vis.	BIL								V				DEL CEP		STD				
2441530.0	4.4			Vis.	SLG								V				DEL CEP		STD				
2441530.3	3.9			Vis.	BLP								V				DEL CEP		STD				
2441530.3	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441530.3	3.9			Vis.	SOM								V				DEL CEP		STD				
2441530.7	4.0			Vis.	AYT								V				DEL CEP		STD				
2441530.9	4.5			Vis.	SLG								V				DEL CEP		STD				
2441531.3	4.2			Vis.	SOM								V				DEL CEP		STD				
2441531.4	4.1			Vis.	BLP								V				DEL CEP		STD				
2441531.417	4.3			Vis.	LKS								V				DEL CEP		STD				
2441531.7	4.1			Vis.	AYT								V				DEL CEP		STD				
2441532.3	3.9			Vis.	BLP								V				DEL CEP		STD				
2441532.3	3.9			Vis.	SOM								V				DEL CEP		STD				
2441532.7	3.6			Vis.	AYT								V				DEL CEP		STD				
2441532.8	3.9			Vis.	RML								V				DEL CEP		STD				
2441533.3	3.7			Vis.	SOM								V				DEL CEP		STD				
2441533.4	3.7			Vis.	BLP								V				DEL CEP		STD				
2441533.7	3.7			Vis.	AYT								V				DEL CEP		STD				
2441534.3	3.8			Vis.	SOM								V				DEL CEP		STD				
2441534.32	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441534.4	3.9			Vis.	BLP								V				DEL CEP		STD				
2441534.4	3.8			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441534.8	3.9			Vis.	AYT								V				DEL CEP		STD				
2441534.8	3.8			Vis.	BIL								V				DEL CEP		STD				
2441535.0125	4.3			Vis.	SLG								V				DEL CEP		STD				
2441535.3	4.0			Vis.	BLP								V				DEL CEP		STD				
2441535.3	4.0			Vis.	SOM								V				DEL CEP		STD				
2441535.38	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441535.7	4.0			Vis.	AYT								V				DEL CEP		STD				
2441535.7	3.9			Vis.	BIL								V				DEL CEP		STD				
2441535.7	3.8			Vis.	WLM								V				DEL CEP		STD				
2441536.35	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441536.417	4.1			Vis.	LKS								V				DEL CEP		STD				
2441536.7	4.0			Vis.	AYT								V				DEL CEP		STD				
2441536.9	4.1			Vis.	RML								V				DEL CEP		STD				
2441537.3	4.0			Vis.	SOM								V				DEL CEP		STD				
2441537.39	4.3			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441537.4	4.1			Vis.	KSZ								V				DEL CEP	MCSE	STD				
2441537.42	4.0			Vis.	LKS								V				DEL CEP		STD				
2441537.7	4.0			Vis.	AYT								V				DEL CEP		STD				
2441537.8	4.0			Vis.	RML								V				DEL CEP		STD				
2441538.417	3.6			Vis.	LKS								V				DEL CEP		STD				
2441538.6	3.6			Vis.	WRN								V				DEL CEP		STD				
2441538.8	3.7			Vis.	AYT								V				DEL CEP		STD				
2441539.3	3.9			Vis.	BLP								V				DEL CEP		STD				
2441540.3	4.0			Vis.	KSZ								V				DEL CEP	MCSE	STD				
2441540.417	3.9			Vis.	LKS								V				DEL CEP		STD				
2441540.7	3.9			Vis.	AYT								V				DEL CEP		STD				
2441541.3	4.2			Vis.	BLP								V				DEL CEP		STD				
2441541.3	4.2			Vis.	KSZ								V				DEL CEP	MCSE	STD				
2441541.8	4.1			Vis.	BIL								V				DEL CEP		STD				
2441542.6	4.1			Vis.	KSZ								V				DEL CEP	MCSE	STD				
2441542.7	3.6			Vis.	BIL								V				DEL CEP		STD				
2441543.0986	4.3			Vis.	SLG								V				DEL CEP		STD				
2441543.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441543.3	3.6			Vis.	SOM								V				DEL CEP		STD				
2441543.7	3.7			Vis.	AYT								V				DEL CEP		STD				
2441544.3	3.6			Vis.	BLP								V				DEL CEP		STD				
2441544.3	3.8			Vis.	SOM								V				DEL CEP		STD				
2441544.7	3.8			Vis.	AYT								V				DEL CEP		STD				
2441544.9264	3.9			Vis.	SLG								V				DEL CEP		STD				
2441545.4	3.8			Vis.	SOM								V				DEL CEP		STD				
2441545.8	3.9			Vis.	AYT								V				DEL CEP		STD				
2441546.7	3.8			Vis.	AYT								V				DEL CEP		STD				
2441547.3	4.0			Vis.	SOM								V				DEL CEP		STD				
2441548.375	4.2			Vis.	LKS								V				DEL CEP		STD				
2441548.9986	4.3			Vis.	SLG								V				DEL CEP		STD				
2441549.7	3.7			Vis.	AYT								V				DEL CEP		STD				
2441549.8	3.9			Vis.	GUL								V				DEL CEP		STD				
2441549.9	3.6			Vis.	BIL								V				DEL CEP		STD				
2441549.9	3.9			Vis.	RML								V				DEL CEP		STD				
2441550.6	3.8			Vis.	WLM								V				DEL CEP		STD				
2441550.7	3.9			Vis.	AYT								V				DEL CEP		STD				
2441550.8	3.6			Vis.	RML								V				DEL CEP		STD				
2441551.6	4.0			Vis.	WLM								V				DEL CEP		STD				
2441551.7	4.0			Vis.	AYT								V				DEL CEP		STD				
2441551.92	4.0			Vis.	SLG								V				DEL CEP		STD				
2441552.6	4.2			Vis.	WLM								V				DEL CEP		STD				
2441552.7	4.0			Vis.	AYT								V				DEL CEP		STD				
2441553.6	4.0			Vis.	WLM								V				DEL CEP		STD				
2441554.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441555.3	3.8			Vis.	SOM								V				DEL CEP		STD				
2441555.8	4.0			Vis.	BIL								V				DEL CEP		STD				
2441556.28	4.3			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441556.3	4.1			Vis.	BLP								V				DEL CEP		STD				
2441556.7	3.9			Vis.	AYT								V				DEL CEP		STD				
2441558.396	4.2			Vis.	LKS								V				DEL CEP		STD				
2441558.7	3.9			Vis.	AYT								V				DEL CEP		STD				
2441559.417	3.9			Vis.	LKS								V				DEL CEP		STD				
2441559.6	3.4			Vis.	ZUD								V				DEL CEP		STD				
2441559.9	3.7			Vis.	RML								V				DEL CEP		STD				
2441560.4	3.8			Vis.	LKS								V				DEL CEP		STD				
2441560.6	3.6			Vis.	WLM								V				DEL CEP		STD				
2441560.7	3.9			Vis.	AYT								V				DEL CEP		STD				
2441560.8	3.9			Vis.	GUL								V				DEL CEP		STD				
2441561.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441561.34	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441561.417	4.1			Vis.	LKS								V				DEL CEP		STD				
2441561.7	3.9			Vis.	AYT								V				DEL CEP		STD				
2441561.8	3.9			Vis.	GUL								V				DEL CEP		STD				
2441562.3	3.8			Vis.	SOM								V				DEL CEP		STD				
2441562.39	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441562.8	3.8			Vis.	BIL								V				DEL CEP		STD				
2441563.37	4.4			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441563.7	4.1			Vis.	BIL								V				DEL CEP		STD				
2441564.3	4.0			Vis.	SOM								V				DEL CEP		STD				
2441564.8	3.9			Vis.	GUL								V				DEL CEP		STD				
2441564.8	3.8			Vis.	RML								V				DEL CEP		STD				
2441565.3	3.7			Vis.	SOM								V				DEL CEP		STD				
2441565.604	3.4			Vis.	WLM								V				DEL CEP		STD				
2441565.7	3.8			Vis.	SWR								V				DEL CEP		STD				
2441565.8	3.7			Vis.	CR								V				DEL CEP		STD				
2441565.8	3.6			Vis.	RML								V				DEL CEP		STD				
2441565.8	3.8			Vis.	SKL								V				DEL CEP		STD				
2441566.3	3.7			Vis.	BLP								V				DEL CEP		STD				
2441566.35	3.9			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441566.396	3.9			Vis.	LKS								V				DEL CEP		STD				
2441567.3	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441567.3	4.0			Vis.	SOM								V				DEL CEP		STD				
2441567.4	4.1			Vis.	KSZ		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	MCSE	STD				
2441567.8	3.8			Vis.	RML								V				DEL CEP		STD				
2441567.8	3.9			Vis.	SKL								V				DEL CEP		STD				
2441568.34	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441568.4	3.9			Vis.	SOM								V				DEL CEP		STD				
2441568.75	4.2			Vis.	CR								V				DEL CEP		STD				
2441568.8	3.9			Vis.	SKL								V				DEL CEP		STD				
2441568.9	4.4			Vis.	SLG								V				DEL CEP		STD				
2441569.42	4.3			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441569.531	4.1			Vis.	WLM								V				DEL CEP		STD				
2441570.538	3.4			Vis.	WLM								V				DEL CEP		STD				
2441570.8	3.6			Vis.	BIL								V				DEL CEP		STD				
2441570.8	3.6			Vis.	CR								V				DEL CEP		STD				
2441570.8	3.6			Vis.	RML								V				DEL CEP		STD				
2441570.9	4.2			Vis.	SLG								V				DEL CEP		STD				
2441571.39	3.8			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441571.558	3.8			Vis.	WLM								V				DEL CEP		STD				
2441571.8	3.8			Vis.	CF								V				DEL CEP		STD				
2441571.8	3.7			Vis.	GUL								V				DEL CEP		STD				
2441571.8	3.8			Vis.	SKL								V				DEL CEP		STD				
2441572.8	3.9			Vis.	SKL								V				DEL CEP		STD				
2441573.8	4.1			Vis.	SKL								V				DEL CEP		STD				
2441574.8	3.5			Vis.	SKL								V				DEL CEP		STD				
2441574.8	4.4			Vis.	SLG								V				DEL CEP		STD				
2441575.3	3.9			Vis.	SOM								V				DEL CEP		STD				
2441575.33	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441575.8	3.5			Vis.	RML								V				DEL CEP		STD				
2441575.8	4.3			Vis.	SLG								V				DEL CEP		STD				
2441576.8	4.2			Vis.	SLG								V				DEL CEP		STD				
2441577.6	4.2			Vis.	MHA								V				DEL CEP		STD				
2441577.8	4.3			Vis.	SLG								V				DEL CEP		STD				
2441577.9	3.6			Vis.	BIL								V				DEL CEP		STD				
2441578.8	3.5			Vis.	RML								V				DEL CEP		STD				
2441580.396	4.1			Vis.	LKS								V				DEL CEP		STD				
2441581.27	3.7			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441581.8	4.1			Vis.	SLG								V				DEL CEP		STD				
2441582.6	3.9			Vis.	MHA								V				DEL CEP		STD				
2441582.8	3.8			Vis.	RML								V				DEL CEP		STD				
2441583.8	3.7			Vis.	RML								V				DEL CEP		STD				
2441584.8	3.6			Vis.	RML								V				DEL CEP		STD				
2441585.8	3.4			Vis.	RML								V				DEL CEP		STD				
2441586.3	3.6			Vis.	SOM								V				DEL CEP		STD				
2441586.42	3.5			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441586.7	3.6			Vis.	CR								V				DEL CEP		STD				
2441587.7	3.8			Vis.	CR								V				DEL CEP		STD				
2441588.4	4.1			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441589.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441589.3	3.9			Vis.	SOM								V				DEL CEP		STD				
2441589.4	3.9			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441590.4	4.0			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441591.3	3.8			Vis.	SOM								V				DEL CEP		STD				
2441591.418	3.9			Vis.	LKS								V				DEL CEP		STD				
2441591.6	3.6			Vis.	BIL								V				DEL CEP		STD				
2441592.354	3.6			Vis.	LKS								V				DEL CEP		STD				
2441592.625	3.8			Vis.	WLM								V				DEL CEP		STD				
2441592.8	3.5			Vis.	RML								V				DEL CEP		STD				
2441593.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441593.4	4.0			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441593.51	3.9			Vis.	WLM								V				DEL CEP		STD				
2441594.375	3.9			Vis.	LKS								V				DEL CEP		STD				
2441594.4	4.1			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441594.583	4.0			Vis.	WLM								V				DEL CEP		STD				
2441594.8	3.7			Vis.	RML								V				DEL CEP		STD				
2441595.375	3.9			Vis.	LKS								V				DEL CEP		STD				
2441595.8	3.6			Vis.	RML								V				DEL CEP		STD				
2441595.9	3.9			Vis.	SLG								V				DEL CEP		STD				
2441596.3	4.0			Vis.	SOM								V				DEL CEP		STD				
2441596.354	4.3			Vis.	LKS								V				DEL CEP		STD				
2441596.8	3.7			Vis.	RML								V				DEL CEP		STD				
2441597.3	3.6			Vis.	BLP								V				DEL CEP		STD				
2441597.3	3.5			Vis.	GER								V				DEL CEP		STD				
2441597.4	3.8			Vis.	SOM								V				DEL CEP		STD				
2441597.4	3.8			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441597.417	4.0			Vis.	LKS								V				DEL CEP		STD				
2441597.8	3.5			Vis.	RML								V				DEL CEP		STD				
2441598.8	3.7			Vis.	RML								V				DEL CEP		STD				
2441599.624	3.9			Vis.	WLM								V				DEL CEP		STD				
2441599.7	4.0			Vis.	SKL								V				DEL CEP		STD				
2441599.8	3.8			Vis.	RML								V				DEL CEP		STD				
2441600.8	3.8			Vis.	GUL								V				DEL CEP		STD				
2441601.611	4.1			Vis.	WLM								V				DEL CEP		STD				
2441601.8	3.9			Vis.	RML								V				DEL CEP		STD				
2441601.8	4.2			Vis.	SLG								V				DEL CEP		STD				
2441602.37	3.7			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441602.559	3.5			Vis.	WLM								V				DEL CEP		STD				
2441602.7	4.1			Vis.	SKL								V				DEL CEP		STD				
2441602.8	3.6			Vis.	RML								V				DEL CEP		STD				
2441603.29	3.5			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441603.3	3.8			Vis.	BLP								V				DEL CEP		STD				
2441604.3	4.0			Vis.	BLP								V				DEL CEP		STD				
2441604.4	3.7			Vis.	GER								V				DEL CEP		STD				
2441604.6	3.9			Vis.	MHA								V				DEL CEP		STD				
2441604.658	4.3			Vis.	WLM								V				DEL CEP		STD				
2441604.8	3.6			Vis.	GUL								V				DEL CEP		STD				
2441604.8	3.7			Vis.	RML								V				DEL CEP		STD				
2441605.2	3.8			Vis.	GER								V				DEL CEP		STD				
2441605.2	3.9			Vis.	SOM								V				DEL CEP		STD				
2441605.3	4.1			Vis.	BLP								V				DEL CEP		STD				
2441605.3	3.9			Vis.	GER								V				DEL CEP		STD				
2441606.29	4.1			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441606.3	4.3			Vis.	BLP								V				DEL CEP		STD				
2441606.4	4.0			Vis.	GER								V				DEL CEP		STD				
2441606.4	4.0			Vis.	SOM								V				DEL CEP		STD				
2441606.563	4.4			Vis.	WLM								V				DEL CEP		STD				
2441607.2	3.9			Vis.	GER								V				DEL CEP		STD				
2441607.3	3.9			Vis.	GER								V				DEL CEP		STD				
2441607.31	4.0			Vis.	MEZ								V				DEL CEP	MCSE	STD				
2441607.4	4.1			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441607.7	4.0			Vis.	SKL								V				DEL CEP		STD				
2441608.2	3.7			Vis.	GER								V				DEL CEP		STD				
2441608.3	3.6			Vis.	BLP								V				DEL CEP		STD				
2441608.4	3.7			Vis.	TOA		NA		NA	ARCHIVAL FILE JAM COR 13 S. NAGY			Z				DEL CEP	AAVSO	STD				
2441608.533	3.7			Vis.	WLM								V				DEL CEP		STD				
2441608.8	4.3			Vis.	SLG								V				DEL CEP		STD				
