JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2457276.58672	6.990	0.003		V	GVIA		82	STAR 1	X15362CGR	ITELESCOPE T18 NERPIO SPAIN	0	1.648	Z	-10.070	-8.898		X CYG	AAVSO	STD				
2457276.6007	7.0			Vis.	WSN		6.9	7.3	1231bfh				Z				X CYG	AAVSO	STD				
2457277.67361	6.7			Vis.	SSHA	U	66	69	1036BCF				Z				X CYG	AAVSO	STD				
2457277.71944	7.1			Vis.	MCPA		74	66	11836VDH				Z				X CYG	AAVSO	STD				
2457278.38681	6.9			Vis.	LMT	B	66	69	15088BVD				Z				X CYG		STD				
2457278.60278	7.0			Vis.	MCPA		74	66	11836VDH				Z				X CYG	AAVSO	STD				
2457279.5347	6.8			Vis.	WSN		6.5	6.9	1231bfh				Z				X CYG	AAVSO	STD				
2457279.63125	7.1			Vis.	MDP	U	69	73	69				Z				X CYG	RASC	STD				
2457279.74861	6.8			Vis.	SSHA		67	69	1036BCF				Z				X CYG	AAVSO	STD				
2457280.55139	6.8			Vis.	MDP		69	67	69				Z				X CYG	RASC	STD				
2457280.5701	6.8			Vis.	WSN		6.5	6.9	1231bfh				Z				X CYG	AAVSO	STD				
2457280.68419	6.780	0.002		V	GVIA		82	STAR 1	X15363MK	ITELESCOPE T11 MAYHILL NEW MEXICE	0	1.002	Z	-11.708	-10.460		X CYG	AAVSO	STD				
2457280.72222	6.6			Vis.	MCPA		66	62	11836VDH				Z				X CYG	AAVSO	STD				
2457281.5549	6.8			Vis.	WSN		6.5	6.9	1231bfh				Z				X CYG	AAVSO	STD				
2457281.75417	6.5			Vis.	MCPA		66	62	11836VDH				Z				X CYG	AAVSO	STD				
2457282.5882	6.1			Vis.	WSN		5.9	6.2	1231bfh				Z				X CYG	AAVSO	STD				
2457282.58958	6.1			Vis.	MDP		62	59	69				Z				X CYG	RASC	STD				
2457282.75764	6.2			Vis.	MCPA		62	66	11836VDH				Z				X CYG	AAVSO	STD				
2457283.5611	6.0			Vis.	WSN		5.9	6.2	1231bfh				Z				X CYG	AAVSO	STD				
2457283.63194	6.05			Vis.	MDP	U	59	62	69				Z				X CYG	RASC	STD				
2457284.38889	6.3			Vis.	RJG		63	64	SAA1993				Z				X CYG	AAVSO	STD				
2457284.3896	6.4			Vis.	DXAA		62	65	X15400U	P8X30			Z				X CYG	AASABADELL	STD				
2457284.39236	6.5			Vis.	CAI		64	65	SAA1993				Z				X CYG	AAVSO	STD				
2457284.40972	6.1			Vis.	MVH		5.9	6.2	X15578CND				Z				X CYG	AAVSO	STD				
2457284.5486	5.8			Vis.	WSN		5.9		1231bfh				Z				X CYG	AAVSO	STD				
2457284.65417	6.0			Vis.	SSHA		59	62	1036BCF				Z				X CYG	AAVSO	STD				
2457284.70625	6.1			Vis.	MCPA		62	59	11836VDH				Z				X CYG	AAVSO	STD				
