JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2441986.333	5.5			Vis.	LKS								V				S SGE		STD				
2441986.63	5.6			Vis.	SLB								V				S SGE		STD				
2441987.375	5.5			Vis.	LKS								V				S SGE		STD				
2441995.52	5.7			Vis.	SLB								V				S SGE		STD				
2441999.58	5.4			Vis.	SLB								V				S SGE		STD				
2442001.57	5.2			Vis.	SLB								V				S SGE		STD				
2442002.57	5.4			Vis.	SLB								V				S SGE		STD				
2442004.54	5.9			Vis.	SLB								V				S SGE		STD				
2442006.52	5.7			Vis.	SLB								V				S SGE		STD				
2442007.255	5.3			Vis.	LKS								V				S SGE		STD				
2442009.25	5.4			Vis.	LKS								V				S SGE		STD				
2442010.54	5.2			Vis.	SLB								V				S SGE		STD				
2442012.229	5.5			Vis.	LKS								V				S SGE		STD				
2442012.51	5.7			Vis.	SLB								V				S SGE		STD				
2442014.56	6.1			Vis.	SLB								V				S SGE		STD				
2442015.579	5.8			Vis.	BM		NA		NA				Z				S SGE		STD				
2442016.25	5.4			Vis.	LKS								V				S SGE		STD				
2442016.588	5.4			Vis.	BM		NA		NA				Z				S SGE		STD				
2442017.25	5.3			Vis.	LKS								V				S SGE		STD				
2442017.497	5.4			Vis.	BM		NA		NA				Z				S SGE		STD				
2442018.538	5.4			Vis.	BM		NA		NA				Z				S SGE		STD				
2442020.481	5.9			Vis.	BM		NA		NA				Z				S SGE		STD				
2442026.209	5.5			Vis.	LKS								V				S SGE		STD				
2442036.222	5.5			Vis.	LKS								V				S SGE		STD				
2442047.315	5.7			Vis.	LKS								V				S SGE		STD				
2442048.222	5.8			Vis.	LKS								V				S SGE		STD				
2442114.94	6.2			Vis.	SLB								V				S SGE		STD				
2442146.93	6.1			Vis.	SLB								V				S SGE		STD				
2442147.92	6.2			Vis.	SLB								V				S SGE		STD				
2442217.6	5.2			Vis.	SLB								V				S SGE		STD				
2442217.7	5.3			Vis.	WER								V				S SGE		STD				
2442218.7	5.6			Vis.	WER								V				S SGE		STD				
2442219.61	5.3			Vis.	SLB								V				S SGE		STD				
2442219.68	5.3			Vis.	MAN								V				S SGE		STD				
2442220.7	5.7			Vis.	WER								V				S SGE		STD				
2442220.74	6.0			Vis.	MAN								V				S SGE		STD				
2442221.7	5.8			Vis.	WER								V				S SGE		STD				
2442222.59	6.1			Vis.	SLB								V				S SGE		STD				
2442222.7	6.0			Vis.	WER								V				S SGE		STD				
2442223.68	6.2			Vis.	MAN								V				S SGE		STD				
2442223.7	6.1			Vis.	WER								V				S SGE		STD				
2442224.7	5.7			Vis.	WER								V				S SGE		STD				
2442224.73	5.8			Vis.	MAN								V				S SGE		STD				
2442225.65	5.5			Vis.	MAN								V				S SGE		STD				
2442225.7	5.4			Vis.	WER								V				S SGE		STD				
2442225.75	5.3			Vis.	WSN								V				S SGE		STD				
2442226.58	5.3			Vis.	SLB								V				S SGE		STD				
2442227.7	5.5			Vis.	WER								V				S SGE		STD				
2442229.7	5.7			Vis.	WER								V				S SGE		STD				
2442230.59	6.0			Vis.	SLB								V				S SGE		STD				
2442230.66	6.0			Vis.	MAN								V				S SGE		STD				
2442231.72	6.1			Vis.	MAN								V				S SGE		STD				
2442231.77	6.2			Vis.	WSN								V				S SGE		STD				
2442232.67	6.2			Vis.	MAN								V				S SGE		STD				
2442232.718	6.0			Vis.	WER								V				S SGE		STD				
2442233.71	5.5			Vis.	MAN								V				S SGE		STD				
2442234.65	5.2			Vis.	MAN								V				S SGE		STD				
2442236.43	5.4			Vis.	BOH								V				S SGE	AFOEV	STD				
2442236.6	5.3			Vis.	SLB								V				S SGE		STD				
2442236.62	5.6			Vis.	MAN								V				S SGE		STD				
2442237.56	5.5			Vis.	SLB								V				S SGE		STD				
2442237.7	5.6			Vis.	MRO								V				S SGE		STD				
2442237.73	5.7			Vis.	MAN								V				S SGE		STD				
2442237.75	5.5			Vis.	WER								V				S SGE		STD				
2442238.58	5.8			Vis.	SLB								V				S SGE		STD				
2442238.71	6.0			Vis.	MAN								V				S SGE		STD				
2442239.69	6.3			Vis.	MAN								V				S SGE		STD				
2442239.7	6.0			Vis.	MRO								V				S SGE		STD				
2442240.6	6.3			Vis.	SLB								V				S SGE		STD				
2442240.64	6.1			Vis.	MAN								V				S SGE		STD				
2442240.662	6.0			Vis.	WER								V				S SGE		STD				
2442240.7	5.8			Vis.	MRO								V				S SGE		STD				
2442240.71	6.1			Vis.	WSN								V				S SGE		STD				
2442241.662	5.7			Vis.	WER								V				S SGE		STD				
2442241.7	5.5			Vis.	WSN								V				S SGE		STD				
2442242.66	5.3			Vis.	WER								V				S SGE		STD				
2442242.71	5.3			Vis.	WSN								V				S SGE		STD				
2442243.62	5.4			Vis.	SLB								V				S SGE		STD				
2442243.67	5.4			Vis.	WSN								V				S SGE		STD				
2442245.6	5.6			Vis.	SLB								V				S SGE		STD				
2442245.657	5.8			Vis.	WER								V				S SGE		STD				
2442245.7	5.6			Vis.	MRO								V				S SGE		STD				
2442246.647	5.8			Vis.	WER								V				S SGE		STD				
2442246.69	5.7			Vis.	MAN								V				S SGE		STD				
2442246.7	5.8			Vis.	MRO								V				S SGE		STD				
2442247.58	6.2			Vis.	SLB								V				S SGE		STD				
2442247.647	6.0			Vis.	WER								V				S SGE		STD				
2442247.69	6.0			Vis.	MAN								V				S SGE		STD				
2442248.57	6.3			Vis.	SLB								V				S SGE		STD				
2442248.65	6.1			Vis.	WER								V				S SGE		STD				
2442248.73	6.2			Vis.	MAN								V				S SGE		STD				
2442249.59	6.0			Vis.	SLB								V				S SGE		STD				
2442249.653	6.0			Vis.	WER								V				S SGE		STD				
2442249.69	6.0			Vis.	MAN								V				S SGE		STD				
2442249.7	5.7			Vis.	MRO								V				S SGE		STD				
2442250.64	5.4			Vis.	MAN								V				S SGE		STD				
2442250.67	5.4			Vis.	WSN								V				S SGE		STD				
2442250.7	5.7			Vis.	MRO								V				S SGE		STD				
2442251.396	5.2			Vis.	LKS								V				S SGE		STD				
2442251.7	5.2			Vis.	MRO								V				S SGE		STD				
2442251.71	5.2			Vis.	MAN								V				S SGE		STD				
2442252.65	5.3			Vis.	MAN								V				S SGE		STD				
2442252.7	5.3			Vis.	MRO								V				S SGE		STD				
2442253.64	5.4			Vis.	MAN								V				S SGE		STD				
2442254.648	5.8			Vis.	WER								V				S SGE		STD				
2442254.7	5.5			Vis.	GAS								V				S SGE		STD				
2442254.7	5.8			Vis.	MRO								V				S SGE		STD				
2442255.66	6.0			Vis.	MAN								V				S SGE		STD				
2442256.65	6.3			Vis.	MAN								V				S SGE		STD				
2442257.66	6.2			Vis.	MAN								V				S SGE		STD				
2442258.65	5.8			Vis.	MAN								V				S SGE		STD				
2442258.651	5.8			Vis.	WER								V				S SGE		STD				
2442258.7	5.8			Vis.	MRO								V				S SGE		STD				
2442259.58	5.3			Vis.	WSN								V				S SGE		STD				
2442259.61	5.2			Vis.	MAN								V				S SGE		STD				
2442259.648	5.2			Vis.	WER								V				S SGE		STD				
2442260.56	5.6			Vis.	SLB								V				S SGE		STD				
2442260.65	5.3			Vis.	MAN								V				S SGE		STD				
2442260.8	5.5			Vis.	MRD								V				S SGE		STD				
2442261.7	5.6			Vis.	HMR								V				S SGE		STD				
