JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2457736.68865	3.466	0.020		R	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457736.69259	3.222	0.008		I	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457741.78117	4.408	0.021		B	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457741.78472	3.649	0.005		V	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457741.78931	3.093	0.013		R	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457741.79291	2.899	0.010		I	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457741.83403	3.7			Vis.	BBA	B	3.6	3.8	14378CX				Z				ZET GEM	AAVSO	STD				
2457742.615	3.7			Vis.	BGZ		35	36	14431KGF				Z				ZET GEM		STD				
2457743.6389	4.0			Vis.	WSN		3.6	4.1	6051ooy				Z				ZET GEM	AAVSO	STD				
2457743.68647	4.698	0.014		B	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457743.69048	3.875	0.013		V	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457743.69417	3.223	0.010		R	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457743.69747	2.992	0.008		I	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457744.4000	4.00			Vis.	DXAA		38	41	X16199SE	UNAIDED EYE/CLEAR/DEW			Z				ZET GEM	AASABADELL	STD				
2457744.607	4.2			Vis.	BGZ		35	36	14431KGF				Z				ZET GEM		STD				
2457745.6521	4.2			Vis.	WSN		4.1		6051ooy				Z				ZET GEM	AAVSO	STD				
2457745.72917	4.0			Vis.	SHA		3.6	4.1	"V for nu, del, lam g"				Z				ZET GEM	AAVSO	STD				
2457748.3361	4.0			Vis.	REP		38	41	14821AUY				Z				ZET GEM	AJC	STD				
2457749.666	4.1			Vis.	BGZ		35	36	14431KGF				Z				ZET GEM		STD				
2457749.66806	3.75			Vis.	MDP		36	38	13158efz;10star;1322				Z				ZET GEM	RASC	STD				
2457750.4090	3.8			Vis.	CME	U	35	42	12610BEU	BIN. 7x50 - LIGHT HAZE			Z				zet Gem	UAI	STD				
2457750.5833	3.9			Vis.	WSN		3.6	4.1	6051ooy				Z				ZET GEM	AAVSO	STD				
2457750.632	3.7			Vis.	BGZ		35	0	14431KGF				Z				ZET GEM		STD				
2457750.65354	4.460	0.012		B	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457750.65720	3.733	0.027		V	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457750.65764	3.5			Vis.	BBA		3.5	3.6	14378CX				Z				ZET GEM	AAVSO	STD				
2457750.66144	3.147	0.014		R	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457750.66679	2.955	0.008		I	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457751.3972	3.6			Vis.	KBA	K	35	42	A	BRIGHT STAR CATALOG			Z				ZET GEM	AAVSO	STD				
2457751.4007	3.8			Vis.	CME	U	35	42	12610BEU	BIN. 7x50 - LIGHT HAZE			Z				zet Gem	UAI	STD				
2457751.68194	3.8			Vis.	BBA		3.5	3.8	14378CX				Z				ZET GEM	AAVSO	STD				
2457751.69693	4.369	0.014		B	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
