JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2440127.29	3.8			Vis.	LKS								V				ETA AQL		STD				
2440129.37	4.6			Vis.	LKS								V				ETA AQL		STD				
2440146.5	3.6			Vis.	DOK								V				ETA AQL		STD				
2440148.6	3.2			Vis.	DVO								V				ETA AQL		STD				
2440178.2708	3.8			Vis.	LKS								V				ETA AQL		STD				
2440183.5	3.7			Vis.	SWR								V				ETA AQL		STD				
2440185.2917	3.8			Vis.	LKS								V				ETA AQL		STD				
2440188.2708	4.4			Vis.	LKS								V				ETA AQL		STD				
2440189.2813	3.8			Vis.	LKS								V				ETA AQL		STD				
2440202.2083	4.3			Vis.	LKS								V				ETA AQL		STD				
2440305.6667	4.1			Vis.	LKS								V				ETA AQL		STD				
2440318.9	3.4			Vis.	SWR								V				ETA AQL		STD				
2440321.5958	3.6			Vis.	LKS								V				ETA AQL		STD				
2440321.8	4.0			Vis.	SWR								V				ETA AQL		STD				
2440324.8	4.3			Vis.	DAW								V				ETA AQL		STD				
2440324.9	4.1			Vis.	SWR								V				ETA AQL		STD				
2440325.8	4.5			Vis.	SKL								V				ETA AQL		STD				
2440326.8	3.8			Vis.	SWR								V				ETA AQL		STD				
2440333.9	3.9			Vis.	SWR								V				ETA AQL		STD				
2440337.8	4.4			Vis.	SWR								V				ETA AQL		STD				
2440338.8	4.0			Vis.	SWR								V				ETA AQL		STD				
2440339.8	3.7			Vis.	SWR								V				ETA AQL		STD				
2440349.8	4.0			Vis.	SKL								V				ETA AQL		STD				
2440352.583	4.5			Vis.	DAW								V				ETA AQL		STD				
2440352.8	4.5			Vis.	SWR								V				ETA AQL		STD				
2440361.8	3.9			Vis.	SKL								V				ETA AQL		STD				
2440362.9	4.0			Vis.	SKL								V				ETA AQL		STD				
2440364.9	4.5			Vis.	SKL								V				ETA AQL		STD				
2440366.8	4.6			Vis.	SKL								V				ETA AQL		STD				
2440370.8	4.1			Vis.	SKL								V				ETA AQL		STD				
2440371.7	4.7			Vis.	SKL								V				ETA AQL		STD				
2440380.4	4.1			Vis.	LKS								V				ETA AQL		STD				
2440381.45	3.7			Vis.	LKS								V				ETA AQL		STD				
2440383.4	3.7			Vis.	LKS								V				ETA AQL		STD				
2440384.43	3.9			Vis.	LKS								V				ETA AQL		STD				
2440385.4	4.3			Vis.	LKS								V				ETA AQL		STD				
2440390.4	3.9			Vis.	LKS								V				ETA AQL		STD				
2440401.7	4.5			Vis.	RNR								V				ETA AQL		STD				
2440402.7	4.5			Vis.	RNR								V				ETA AQL		STD				
2440403.4	4.6			Vis.	LKS								V				ETA AQL		STD				
2440405.8	4.5			Vis.	SKL								V				ETA AQL		STD				
2440406.8	4.3			Vis.	SKL								V				ETA AQL		STD				
2440407.44	4.0			Vis.	LKS								V				ETA AQL		STD				
2440411.44	3.7			Vis.	LKS								V				ETA AQL		STD				
2440412.42	3.8			Vis.	LKS								V				ETA AQL		STD				
2440414.5	4.2			Vis.	DAW								V				ETA AQL		STD				
2440415.44	4.1			Vis.	LKS								V				ETA AQL		STD				
2440416.44	4.2			Vis.	LKS								V				ETA AQL		STD				
2440417.44	4.5			Vis.	LKS								V				ETA AQL		STD				
2440417.5	4.4			Vis.	DAW								V				ETA AQL		STD				
2440417.8	4.5			Vis.	EDR								V				ETA AQL		STD				
2440417.8	4.5			Vis.	SKL								V				ETA AQL		STD				
2440418.4	3.9			Vis.	LKS								V				ETA AQL		STD				
2440419.44	3.7			Vis.	LKS								V				ETA AQL		STD				
2440420.7	3.0			Vis.	EDR								V				ETA AQL		STD				
2440421.5	3.9			Vis.	DAW								V				ETA AQL		STD				
2440422.3	3.3			Vis.	DAW								V				ETA AQL		STD				
2440422.5	3.5			Vis.	DAW								V				ETA AQL		STD				
2440424.43	4.4			Vis.	LKS								V				ETA AQL		STD				
2440426.44	3.7			Vis.	LKS								V				ETA AQL		STD				
2440428.4	3.6			Vis.	DAW								V				ETA AQL		STD				
2440432.4	3.6			Vis.	DAW								V				ETA AQL		STD				
2440432.44	4.0			Vis.	LKS								V				ETA AQL		STD				
2440433.44	3.8			Vis.	LKS								V				ETA AQL		STD				
2440434.44	3.9			Vis.	LKS								V				ETA AQL		STD				
2440434.5	3.4			Vis.	DAW								V				ETA AQL		STD				
2440434.7	4.1			Vis.	SKL								V				ETA AQL		STD				
2440436.44	3.8			Vis.	LKS								V				ETA AQL		STD				
2440437.44	4.1			Vis.	LKS								V				ETA AQL		STD				
2440438.44	4.3			Vis.	LKS								V				ETA AQL		STD				
2440441.44	3.8			Vis.	LKS								V				ETA AQL		STD				
2440442.44	3.9			Vis.	LKS								V				ETA AQL		STD				
2440443.43	4.1			Vis.	LKS								V				ETA AQL		STD				
2440443.9	4.0			Vis.	GRN								V				ETA AQL		STD				
2440444.43	4.2			Vis.	LKS								V				ETA AQL		STD				
2440445.44	4.4			Vis.	LKS								V				ETA AQL		STD				
2440446.43	4.6			Vis.	LKS								V				ETA AQL		STD				
2440447.43	3.8			Vis.	LKS								V				ETA AQL		STD				
2440448.7	3.7			Vis.	GRN								V				ETA AQL		STD				
2440451.43	4.1			Vis.	LKS								V				ETA AQL		STD				
2440463.43	3.8			Vis.	LKS								V				ETA AQL		STD				
2440466.333	4.2			Vis.	LKS								V				ETA AQL		STD				
